type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER,0,1,2,3,4
PAYMENT,8717.67,C1328787448,55720.0,47002.33,M836826315,0.0,0.0,0,0,0,0,1,0,0.000871767,0.0009721500462895299,0.0009933653868069597,0.0,0.0
PAYMENT,11899.03,C677272969,238.0,0.0,M1520578284,0.0,0.0,0,0,0,0,1,0,0.001189903,4.152399695206535e-06,0.0,0.0,0.0
PAYMENT,2988.11,C146544175,664607.0,661618.89,M1045228895,0.0,0.0,0,0,0,0,1,0,0.000298811,0.011595436572403906,0.013982909029906416,0.0,0.0
PAYMENT,7243.87,C1688489226,60039.0,52795.13,M800774716,0.0,0.0,0,0,0,0,1,0,0.000724387,0.0010475038878172485,0.0011157926582357452,0.0,0.0
DEBIT,316.08,C1205841034,3275.0,2958.92,C187160193,1096735.35,1097051.43,0,0,0,1,0,0,3.1608e-05,5.7139113452947066e-05,6.253495752935756e-05,0.010407763406402277,0.010424022138680489
PAYMENT,4135.46,C513836859,5775.0,1639.54,M1479165432,0.0,0.0,0,0,0,0,1,0,0.000413546,0.00010075675731015856,3.465067128130632e-05,0.0,0.0
PAYMENT,8196.64,C557322235,20594.0,12397.36,M465132714,0.0,0.0,0,0,0,0,1,0,0.0008196639999999999,0.00035930470303816546,0.0002620105920660769,0.0,0.0
PAYMENT,7592.09,C29002169,10627.0,3034.91,M188025331,0.0,0.0,0,0,0,0,1,0,0.000759209,0.00018540988050823464,6.414095952422592e-05,0.0,0.0
PAYMENT,3311.02,C1779665081,3259.0,0.0,M991872349,0.0,0.0,0,0,0,0,1,0,0.000331102,5.685996053226091e-05,0.0,0.0,0.0
PAYMENT,3277.82,C1849451718,8179.0,4901.18,M1298498147,0.0,0.0,0,0,0,0,1,0,0.000327782,0.00014269948364325314,0.0001035834301514528,0.0,0.0
CASH_OUT,166870.75,C994417974,2429.0,0.0,C522662505,93480.91,260351.66,0,0,1,0,0,0,0.016687075,4.2378902771666694e-05,0.0,0.0008871120952700072,0.002473823371874385
PAYMENT,9850.63,C1983677230,21085.0,11234.37,M2074854267,0.0,0.0,0,0,0,0,1,0,0.0009850629999999998,0.0003678712082917218,0.00023743151245018073,0.0,0.0
TRANSFER,113826.86,C448540919,99349.0,0.0,C895719835,0.0,113826.86,0,0,0,0,0,1,0.011382686,0.001733347719828042,0.0,0.0,0.0010815661656049112
PAYMENT,24618.21,C218604219,27317.0,2698.79,M531654086,0.0,0.0,0,0,0,0,1,0,0.002461821,0.00047660127089897865,5.703726968983781e-05,0.0,0.0
CASH_IN,103549.64,C983944528,10958.0,114507.64,C20833243,7539536.89,7435987.25,0,1,0,0,0,0,0.010354964,0.00019118485655492945,0.0024200486678203417,0.0715484516341723,0.07065566262189353
PAYMENT,319.1,C1105553787,567.0,247.9,M1900484998,0.0,0.0,0,0,0,0,1,0,3.191e-05,9.892481626815569e-06,5.239214298300643e-06,0.0,0.0
PAYMENT,5316.25,C1833294909,153477.0,148160.75,M2032026504,0.0,0.0,0,0,0,0,1,0,0.000531625,0.0026777220505093,0.0031312864858690885,0.0,0.0
PAYMENT,6722.39,C324686689,22021.0,15298.61,M1519969189,0.0,0.0,0,0,0,0,1,0,0.000672239,0.0003842016541518618,0.0003233267295527439,0.0,0.0
PAYMENT,16124.13,C436168959,100395.0,84270.87,M309750347,0.0,0.0,0,0,0,0,1,0,0.0016124129999999998,0.0017515973420178994,0.0017810130981614953,0.0,0.0
PAYMENT,4128.45,C1408688703,10307.0,6178.55,M1315878447,0.0,0.0,0,0,0,0,1,0,0.00041284499999999995,0.0001798268220945116,0.0001305798608421357,0.0,0.0
CASH_OUT,61777.58,C741640077,25610.0,0.0,C1486427992,0.0,61777.58,0,0,1,0,0,0,0.006177758,0.0004468191436732746,0.0,0.0,0.0005870015242531565
PAYMENT,4282.09,C221353074,12203.0,7920.91,M1773299953,0.0,0.0,0,0,0,0,1,0,0.000428209,0.0002129064431958208,0.00016740356969565368,0.0,0.0
TRANSFER,173136.74,C1389786150,95.0,0.0,C7891843,29636492.16,29809628.9,0,0,0,0,0,1,0.017313673999999998,1.657470466574037e-06,0.0,0.2812434181108286,0.28324673128537803
PAYMENT,13473.88,C1515620638,51516.0,38042.12,M1531253794,0.0,0.0,0,0,0,0,1,0,0.001347388,0.0008988026163792431,0.0008039968497041908,0.0,0.0
TRANSFER,162431.6,C558504539,71315.0,0.0,C477069651,0.0,162431.6,0,0,0,0,0,1,0.01624316,0.0012442369086708154,0.0,0.0,0.0015434012919716023
PAYMENT,1607.26,C1079782672,256.0,0.0,M783041148,0.0,0.0,0,0,0,0,1,0,0.00016072599999999998,4.466446730978458e-06,0.0,0.0,0.0
TRANSFER,371449.7,C1572583311,371449.7,0.0,C336176580,0.0,0.0,1,0,0,0,0,1,0.03714497,0.006480704290187223,0.0,0.0,0.0
CASH_OUT,371449.7,C743630497,371449.7,0.0,C278676454,22146.7,393596.39,1,0,1,0,0,0,0.03714497,0.006480704290187223,0.0,0.00021016703239534434,0.0037398952964900834
PAYMENT,78.83,C231176854,186654.0,186575.17,M1102345968,0.0,0.0,0,0,0,0,1,0,7.882999999999999e-06,0.003256563078609582,0.003943151667494447,0.0,0.0
CASH_IN,65391.22,C1093908102,99732.0,165123.22,C84159872,0.0,0.0,0,1,0,0,0,0,0.006539122,0.001740029942866967,0.0034897778749715318,0.0,0.0
PAYMENT,4598.02,C2062493679,203525.0,198926.98,M1279980014,0.0,0.0,0,0,0,0,1,0,0.00045980200000000004,0.003550912386415588,0.004204199588276588,0.0,0.0
PAYMENT,5157.68,C782966113,5285.0,127.32,M1919949236,0.0,0.0,0,0,0,0,1,0,0.000515768,9.220769911414511e-05,2.6908300300913186e-06,0.0,0.0
PAYMENT,12484.4,C1906546762,9997.0,0.0,M1795019281,0.0,0.0,0,0,0,0,1,0,0.00124844,0.00017441823425621734,0.0,0.0,0.0
PAYMENT,1657.27,C483105338,49617.0,47959.73,M1854180782,0.0,0.0,0,0,0,0,1,0,0.00016572699999999998,0.0008656706541053052,0.0010135994479977342,0.0,0.0
CASH_IN,154599.28,C59255292,59768.0,214367.28,C36398926,4696833.42,4542234.14,0,1,0,0,0,0,0.015459928,0.0010427757352231269,0.004530520848986759,0.04457185682456871,0.043159644060106035
PAYMENT,22596.54,C132193990,21230.0,0.0,M1195069002,0.0,0.0,0,0,0,0,1,0,0.002259654,0.00037040103163544006,0.0,0.0,0.0
PAYMENT,6038.63,C228082430,9562.0,3523.37,M1327324536,0.0,0.0,0,0,0,0,1,0,0.000603863,0.00016682876422506254,7.446426172732366e-05,0.0,0.0
PAYMENT,21567.91,C1074101619,99184.0,77616.09,M1565602343,0.0,0.0,0,0,0,0,1,0,0.002156791,0.0017304689553334662,0.001640368408657481,0.0,0.0
CASH_IN,162484.88,C311497921,100950.0,263434.88,C954763751,337436.87,174951.99,0,1,0,0,0,0,0.016248488,0.0017612804589542004,0.00556753444924209,0.003202197419420211,0.0016623682054415694
TRANSFER,141375.27,C927100278,22377.0,0.0,C1765610550,0.0,141375.27,0,0,0,0,0,1,0.014137526999999999,0.0003904128066371287,0.0,0.0,0.0013433271258230176
CASH_IN,25226.75,C1548185608,49702.0,74928.75,C1828941458,0.0,0.0,0,1,0,0,0,0,0.002522675,0.0008671536539964504,0.0015835731276877545,0.0,0.0
CASH_OUT,266195.63,C148091309,268.0,0.0,C1404663446,1206948.86,1473144.49,0,0,1,0,0,0,0.026619563,4.675811421493073e-06,0.0,0.01145366398421182,0.013997603355054357
CASH_IN,170102.32,C318675818,3242.0,173344.32,C169170159,0.0,0.0,0,1,0,0,0,0,0.017010232,5.6563360554031876e-05,0.0036635257760113038,0.0,0.0
CASH_OUT,152243.5,C913534366,52.0,0.0,C1622854012,1370447.35,1522690.85,0,0,1,0,0,0,0.01522435,9.072469922299993e-07,0.0,0.013005226629861956,0.01446838561685865
DEBIT,2068.02,C1372818536,20711.0,18642.98,C825705148,232701.12,234769.13,0,0,0,1,0,0,0.000206802,0.000361346008770683,0.0003940079361796407,0.002208279510061224,0.0022307419157174407
PAYMENT,7695.54,C1142427942,2719.0,0.0,M584840964,0.0,0.0,0,0,0,0,1,0,0.000769554,4.743854945910323e-05,0.0,0.0,0.0
PAYMENT,8024.77,C266953052,90644.0,82619.23,M1108610053,0.0,0.0,0,0,0,0,1,0,0.000802477,0.0015814710839172318,0.0017461067008091547,0.0,0.0
PAYMENT,2216.99,C1174512704,133995.0,131778.01,M991893587,0.0,0.0,0,0,0,0,1,0,0.00022169899999999998,0.0023378184754588222,0.00278504733438324,0.0,0.0
PAYMENT,16321.81,C2134408685,2449.0,0.0,M489566763,0.0,0.0,0,0,0,0,1,0,0.001632181,4.2727843922524385e-05,0.0,0.0,0.0
PAYMENT,9005.25,C1447470698,27902.0,18896.75,M358146417,0.0,0.0,0,0,0,0,1,0,0.000900525,0.0004868077995615661,0.0003993712093239721,0.0,0.0
CASH_IN,212319.59,C699605282,9912.0,222231.59,C1186966375,5797474.43,5585154.84,0,1,0,0,0,0,0.021231958999999998,0.00017293523436507217,0.00469672821243278,0.05501668403604105,0.05306932392414682
CASH_OUT,267082.27,C1172369749,11985.0,0.0,C412325025,276941.44,544023.7,0,0,1,0,0,0,0.026708227,0.00020910298465147195,0.0,0.0026281098579966,0.005169233581662504
PAYMENT,1393.28,C645294709,101708.0,100314.72,M1962366115,0.0,0.0,0,0,0,0,1,0,0.00013932799999999998,0.001774505328571707,0.0021200900175636366,0.0,0.0
CASH_OUT,51772.09,C1157480750,25805.0,0.0,C355850458,0.0,51772.09,0,0,1,0,0,0,0.0051772089999999995,0.0004502213198941371,0.0,0.0,0.0004919308225374253
CASH_OUT,18400.15,C106298045,227230.0,208829.85,C778130494,1377880.93,1396281.08,0,0,1,0,0,0,0.001840015,0.003964494885469668,0.004413490665719962,0.013075769575252166,0.013267258481893328
PAYMENT,15727.77,C333778368,36027.0,20299.23,M1576603987,0.0,0.0,0,0,0,0,1,0,0.001572777,0.0006285651420975036,0.00042901176305160696,0.0,0.0
PAYMENT,10159.73,C2007457651,21046.0,10886.27,M1578029864,0.0,0.0,0,0,0,0,1,0,0.0010159729999999999,0.0003671907730475493,0.00023007463267108247,0.0,0.0
PAYMENT,14115.97,C1706970660,98030.0,83914.03,M1884858441,0.0,0.0,0,0,0,0,1,0,0.001411597,0.0017103350509289773,0.0017734715038484434,0.0,0.0
PAYMENT,15927.16,C1036598774,15072.0,0.0,M368455412,0.0,0.0,0,0,0,0,1,0,0.0015927159999999999,0.0002629620512863567,0.0,0.0,0.0
PAYMENT,11676.45,C36605184,72853.0,61176.55,M931231724,0.0,0.0,0,0,0,0,1,0,0.001167645,0.0012710704831717717,0.0012929288240447932,0.0,0.0
PAYMENT,10509.53,C1129564775,11310.0,800.47,M1735839095,0.0,0.0,0,0,0,0,1,0,0.001050953,0.00019732622081002483,1.691744199016021e-05,0.0,0.0
CASH_IN,80924.73,C289806868,41721.0,122645.73,C961588448,1753489.17,1672564.44,0,1,0,0,0,0,0.008092473,0.0007279086877466885,0.002592042203475273,0.016640204418548833,0.01589246253562582
CASH_IN,22834.15,C767828423,21447.0,44281.15,C119988264,611088.8,588254.65,0,1,0,0,0,0,0.002283415,0.000374187043122246,0.0009358549182137779,0.005799090592550227,0.00558950959553623
CASH_IN,183677.99,C1880741610,103477.0,287154.99,C844355577,347626.09,163948.1,0,1,0,0,0,0,0.018367798999999997,0.0018053691733650697,0.006068844410796201,0.003298890747537867,0.0015578108530377676
PAYMENT,13946.9,C559259883,552774.0,538827.1,M6461551,0.0,0.0,0,0,0,0,1,0,0.0013946899999999999,0.009644279786210493,0.011387779938006739,0.0,0.0
PAYMENT,1224.47,C212093885,16521.0,15296.53,M842293829,0.0,0.0,0,0,0,0,1,0,0.000122447,0.0002882428376659965,0.0003232827700297892,0.0,0.0
PAYMENT,13362.4,C1047186960,50003.0,36640.6,M719292498,0.0,0.0,0,0,0,0,1,0,0.0013362399999999998,0.0008724052183168587,0.0007743765849871502,0.0,0.0
DEBIT,14.85,C67688215,77682.0,77667.15,C1151514244,29624.38,29639.23,0,0,0,1,0,0,1.485e-06,0.0013553223240463615,0.0016414475304084742,0.0002811284765293245,0.0002816276258747896
PAYMENT,9576.07,C364886937,201982.0,192405.93,M2110651760,0.0,0.0,0,0,0,0,1,0,0.000957607,0.0035239915766269174,0.0040663812002171545,0.0,0.0
PAYMENT,21557.58,C730228611,105838.0,84280.42,M1769258379,0.0,0.0,0,0,0,0,1,0,0.0021557580000000002,0.0018465616762238205,0.0017812149315481383,0.0,0.0
PAYMENT,10812.16,C25141327,17879.0,7066.84,M332135277,0.0,0.0,0,0,0,0,1,0,0.0010812159999999999,0.0003119359418092338,0.00014935332461396902,0.0,0.0
PAYMENT,3545.08,C191442152,31402.0,27856.92,M1195196651,0.0,0.0,0,0,0,0,1,0,0.00035450799999999996,0.0005478725009616623,0.0005887389010512995,0.0,0.0
CASH_IN,80654.3,C1002237339,112637.0,193291.3,C208699665,847896.51,767242.21,0,1,0,0,0,0,0.00806543,0.001965184220457893,0.004085092951581763,0.008046340686651708,0.007290223196527937
CASH_OUT,99996.59,C2002811154,109851.0,9854.41,C1634831905,762192.21,862188.81,0,0,1,0,0,0,0.009999659,0.0019165767181434162,0.0002082669050960744,0.007233026811694251,0.008192391894664945
CASH_OUT,107141.61,C900470138,25044.0,0.0,C1570220353,511876.09,619017.7,0,0,1,0,0,0,0.010714161,0.0004369441091040019,0.0,0.004857585048311134,0.005881815594584365
DEBIT,255.52,C406528316,40221.0,39965.48,C1361370826,4632215.78,4632471.29,0,0,0,1,0,0,2.5552e-05,0.0007017381014323616,0.0008446458824302073,0.04395865044893755,0.044017064253552604
CASH_OUT,59692.61,C1152894869,21071.0,0.0,C2136034134,0.0,59692.61,0,0,1,0,0,0,0.005969261,0.0003676269494861214,0.0,0.0,0.000567190444440349
PAYMENT,2341.67,C812355320,38322.0,35980.33,M1706641994,0.0,0.0,0,0,0,0,1,0,0.000234167,0.0006686061391584237,0.0007604221839192239,0.0,0.0
CASH_OUT,157731.85,C608871680,20765.0,0.0,C853286878,3223208.11,3380939.96,0,0,1,0,0,0,0.015773185,0.00036228814987799874,0.0,0.0305874953501563,0.03212519671260036
PAYMENT,14118.26,C1580942707,12378.0,0.0,M843779074,0.0,0.0,0,0,0,0,1,0,0.001411826,0.00021595967826582558,0.0,0.0,0.0
PAYMENT,22866.42,C495971099,40190.0,17323.58,M1822179087,0.0,0.0,0,0,0,0,1,0,0.0022866419999999998,0.0007011972426485321,0.0003661232272438688,0.0,0.0
PAYMENT,7202.78,C1753804594,51284.0,44081.22,M38389053,0.0,0.0,0,0,0,0,1,0,0.000720278,0.0008947548990292938,0.0009316295204136195,0.0,0.0
PAYMENT,1524.49,C1618747740,47728.0,46203.51,M1830100507,0.0,0.0,0,0,0,0,1,0,0.000152449,0.0008327131624067962,0.0009764828165537586,0.0,0.0
CASH_IN,44562.05,C1112247796,8026.0,52588.05,C943461374,5758670.38,5714108.33,0,1,0,0,0,0,0.004456205,0.0001400300838391918,0.0011114161495754302,0.05464844262610546,0.05429462111428869
PAYMENT,2094.64,C241682605,20264.0,18169.36,M252739324,0.0,0.0,0,0,0,0,1,0,0.00020946399999999997,0.00035354717404901355,0.00038399826826531576,0.0,0.0
CASH_IN,21520.99,C1253072067,49850.0,71370.99,C315760053,1184276.71,1162755.72,0,1,0,0,0,0,0.002152099,0.0008697358185127973,0.0015083820544246561,0.011238510553519114,0.011048334686695018
PAYMENT,3054.11,C1418353740,72476.0,69421.89,M1687737552,0.0,0.0,0,0,0,0,1,0,0.000305411,0.0012644929424781043,0.0014671890226020752,0.0,0.0
TRANSFER,126989.0,C1760796961,72001.0,0.0,C993876516,80822.53,207811.53,0,0,0,0,0,1,0.012698899999999999,0.0012562055901452342,0.0,0.0007669870129989429,0.0019745947456566047
PAYMENT,4037.41,C544059064,16514.0,12476.59,M637796037,0.0,0.0,0,0,0,0,1,0,0.00040374099999999994,0.0002881207082631963,0.0002636850694717016,0.0,0.0
PAYMENT,2573.25,C77566081,30048.0,27474.75,M1896928154,0.0,0.0,0,0,0,0,1,0,0.000257325,0.0005242491850485965,0.000580661972739958,0.0,0.0
PAYMENT,13807.34,C1011202926,50367.0,36559.66,M92901365,0.0,0.0,0,0,0,0,1,0,0.001380734,0.0008787559472624687,0.0007726659677814042,0.0,0.0
PAYMENT,12512.8,C2112494685,103497.0,90984.2,M168922233,0.0,0.0,0,0,0,0,1,0,0.0012512799999999998,0.0018057181145159275,0.001922895205967912,0.0,0.0
PAYMENT,6386.74,C455002270,26103.0,19716.26,M1377901103,0.0,0.0,0,0,0,0,1,0,0.000638674,0.0004554205430419167,0.00041669105002425585,0.0,0.0
TRANSFER,31130.12,C2139421890,103152.0,72021.88,C58619213,743932.47,775062.59,0,0,0,0,0,1,0.0031130119999999996,0.0017996988796636323,0.0015221382149515658,0.007059746125717986,0.007364531302805958
PAYMENT,7212.27,C2045822223,178326.0,171113.73,M340240535,0.0,0.0,0,0,0,0,1,0,0.000721227,0.0031112639833924395,0.0036163836258634764,0.0,0.0
CASH_IN,47018.76,C1315776594,50200.0,97218.76,C740133122,291126.18,244107.42,0,1,0,0,0,0,0.004701876,0.000875842288652807,0.0020546588037719184,0.002762719741685797,0.0023194729806752783
PAYMENT,671.74,C374845361,301719.0,301047.26,M1768999113,0.0,0.0,0,0,0,0,1,0,6.7174e-05,0.005264108754781599,0.006362449007891211,0.0,0.0
PAYMENT,431.24,C1088079456,111666.0,111234.76,M1741838737,0.0,0.0,0,0,0,0,1,0,4.3123999999999996e-05,0.0019482431275837518,0.0023508783584511514,0.0,0.0
CASH_IN,4238.74,C1280530685,10406.0,14644.74,C379855100,393184.39,388945.64,0,1,0,0,0,0,0.000423874,0.00018155408079125715,0.0003095075885554472,0.0037312284191538107,0.0036957045506091288
TRANSFER,92746.73,C587921214,5051.0,0.0,C930436926,279931.86,372678.59,0,0,0,0,0,1,0.009274672999999999,8.812508764911011e-05,0.0,0.002656488248321826,0.0035411374221281764
PAYMENT,6975.84,C896912633,719.0,0.0,M1084097815,0.0,0.0,0,0,0,0,1,0,0.000697584,1.2544434373334028e-05,0.0,0.0,0.0
PAYMENT,13735.89,C375142729,20528.0,6792.11,M1645977531,0.0,0.0,0,0,0,0,1,0,0.001373589,0.00035815319724033507,0.00014354707473832504,0.0,0.0
PAYMENT,5121.19,C2039645445,2028.0,0.0,M1226084765,0.0,0.0,0,0,0,0,1,0,0.0005121189999999999,3.538263269696997e-05,0.0,0.0,0.0
PAYMENT,1550.2,C1056272263,82623.0,81072.8,M11393445,0.0,0.0,0,0,0,0,1,0,0.00015502,0.0014415282353657543,0.0017134238522116515,0.0,0.0
PAYMENT,11244.26,C1836764696,40006.0,28761.74,M9380435,0.0,0.0,0,0,0,0,1,0,0.001124426,0.0006979869840606413,0.0006078617162243063,0.0,0.0
PAYMENT,1365.84,C353631378,360152.0,358786.16,M2065526628,0.0,0.0,0,0,0,0,1,0,0.00013658399999999998,0.0062835926681849745,0.007582725209779678,0.0,0.0
PAYMENT,2989.88,C1085039633,27490.0,24500.12,M961043437,0.0,0.0,0,0,0,0,1,0,0.000298988,0.00047961961185389766,0.0005177949940059764,0.0,0.0
PAYMENT,23436.68,C859166522,30725.0,7288.32,M600045687,0.0,0.0,0,0,0,0,1,0,0.0023436679999999997,0.0005360608430051293,0.00015403416843320106,0.0,0.0
PAYMENT,8021.14,C15502578,28814.0,20792.86,M2071996465,0.0,0.0,0,0,0,0,1,0,0.000802114,0.0005027195160406769,0.00043944433003051034,0.0,0.0
PAYMENT,9542.32,C1720827004,76843.0,67300.68,M1512960153,0.0,0.0,0,0,0,0,1,0,0.000954232,0.0013406842427678813,0.0014223585515988548,0.0,0.0
CASH_IN,100653.0,C1052933170,265299.0,365952.0,C1301537324,192225.39,91572.39,0,1,0,0,0,0,0.0100653,0.004628686919069741,0.0077341708386112025,0.0018241742457042222,0.0008701074485194225
TRANSFER,76507.7,C1157171835,13161.0,0.0,C720176528,274281.3,350789.0,0,0,0,0,0,1,0.0076507699999999994,0.00022962072432190423,0.0,0.00260286574805895,0.0033331457414039287
PAYMENT,16306.1,C794832068,196.0,0.0,M444377225,0.0,0.0,0,0,0,0,1,0,0.00163061,3.4196232784053817e-06,0.0,0.0,0.0
PAYMENT,6558.26,C938632216,51872.0,45313.74,M1003752015,0.0,0.0,0,0,0,0,1,0,0.000655826,0.00090501376886451,0.0009576780738905921,0.0,0.0
PAYMENT,4026.96,C360450045,106085.0,102058.04,M1790692667,0.0,0.0,0,0,0,0,1,0,0.00040269599999999997,0.001850871099436913,0.002156934015427749,0.0,0.0
PAYMENT,6090.93,C1313715920,26868.0,20777.07,M1431325476,0.0,0.0,0,0,0,0,1,0,0.000609093,0.00046876754206222343,0.0004391106180750034,0.0,0.0
PAYMENT,6632.65,C543620508,7186.0,553.35,M335556286,0.0,0.0,0,0,0,0,1,0,0.0006632649999999999,0.00012537455550316873,1.1694712512967572e-05,0.0,0.0
TRANSFER,14563.03,C936960472,20705.0,6141.97,C1924752944,153878.31,168441.35,0,0,0,0,0,1,0.001456303,0.00036124132642542564,0.00012980676500094234,0.001460269374792219,0.0016005050569682306
PAYMENT,3991.39,C1619428716,32232.0,28240.61,M2006654717,0.0,0.0,0,0,0,0,1,0,0.00039913899999999996,0.0005623535587222564,0.0005968479536294156,0.0,0.0
PAYMENT,964.96,C1660660590,4632.0,3667.04,M316489928,0.0,0.0,0,0,0,0,1,0,9.6496e-05,8.081477053864147e-05,7.750063896910202e-05,0.0,0.0
PAYMENT,18590.53,C1176767002,30697.0,12106.47,M1768397013,0.0,0.0,0,0,0,0,1,0,0.0018590529999999998,0.0005355723253939286,0.0002558628105120927,0.0,0.0
PAYMENT,3008.19,C1459154508,11322.0,8313.81,M786120539,0.0,0.0,0,0,0,0,1,0,0.00030081899999999997,0.00019753558550053945,0.00017570726996916043,0.0,0.0
PAYMENT,11067.16,C1221166144,62820.0,51752.84,M490540220,0.0,0.0,0,0,0,0,1,0,0.001106716,0.0010960241548440106,0.0010937644990143827,0.0,0.0
PAYMENT,11884.03,C203824089,10794.0,0.0,M2070994145,0.0,0.0,0,0,0,0,1,0,0.001188403,0.00018832353911789638,0.0,0.0,0.0
CASH_OUT,115256.41,C2132786251,11397.0,0.0,C548745652,508946.23,624202.64,0,0,1,0,0,0,0.011525641,0.00019884411481625578,0.0,0.004829781358301614,0.005931082135668706
PAYMENT,8034.53,C171055096,33309.0,25274.47,M922103220,0.0,0.0,0,0,0,0,1,0,0.000803453,0.0005811440396959432,0.0005341604058328788,0.0,0.0
TRANSFER,8851.38,C1268545631,8851.38,0.0,C1588541391,0.0,0.0,1,0,0,0,0,1,0.0008851379999999998,0.00015443053619393788,0.0,0.0,0.0
CASH_OUT,8851.38,C1231251587,8851.38,0.0,C1943166088,0.0,8851.38,1,0,1,0,0,0,0.0008851379999999998,0.00015443053619393788,0.0,0.0,8.410451739520881e-05
PAYMENT,811.03,C1408514944,302.0,0.0,M1416112071,0.0,0.0,0,0,0,0,1,0,8.1103e-05,5.269011377951149e-06,0.0,0.0,0.0
PAYMENT,1896.96,C2090791829,91892.0,89995.04,M787201013,0.0,0.0,0,0,0,0,1,0,0.000189696,0.0016032450117307517,0.001901989916676637,0.0,0.0
DEBIT,2609.21,C1546763667,5070.0,2460.79,C1242258329,144193.72,146802.93,0,0,0,1,0,0,0.000260921,8.845658174242492e-05,5.2007285813292615e-05,0.0013683648680139799,0.0013948999568262376
CASH_IN,236545.64,C1232273357,42582.0,279127.64,C146554741,8281.12,0.0,0,1,0,0,0,0,0.023654564,0.0007429306042911121,0.005899191297050886,7.858590287987528e-05,0.0
PAYMENT,3346.02,C1115402029,9.0,0.0,M834437252,0.0,0.0,0,0,0,0,1,0,0.000334602,1.570235178859614e-07,0.0,0.0,0.0
PAYMENT,8136.37,C1622175237,373.0,0.0,M1055029577,0.0,0.0,0,0,0,0,1,0,0.000813637,6.507752463495956e-06,0.0,0.0,0.0
PAYMENT,2042.96,C562015103,12750.0,10707.04,M1955772276,0.0,0.0,0,0,0,0,1,0,0.000204296,0.00022244998367177866,0.00022628671666186738,0.0,0.0
DEBIT,2063.08,C397492133,328612.0,326548.92,C1557979171,1312720.98,1314784.06,0,0,0,1,0,0,0.000206308,0.005733312473282394,0.006901410934887587,0.012457416803844733,0.012492885724622971
PAYMENT,355.45,C976499755,1525.0,1169.55,M1724662849,0.0,0.0,0,0,0,0,1,0,3.5545e-05,2.6606762752899015e-05,2.4717721188291717e-05,0.0,0.0
PAYMENT,5048.87,C117729019,119386.0,114337.13,M425082281,0.0,0.0,0,0,0,0,1,0,0.000504887,0.002082934411814821,0.0024164450436573595,0.0,0.0
PAYMENT,17353.11,C39372740,33331.0,15977.89,M103970178,0.0,0.0,0,0,0,0,1,0,0.001735311,0.0005815278749618867,0.0003376828952992128,0.0,0.0
PAYMENT,10706.34,C572913665,139053.0,128346.66,M171324057,0.0,0.0,0,0,0,0,1,0,0.001070634,0.002426065692510732,0.0027125278588589403,0.0,0.0
PAYMENT,8325.89,C1309975292,127109.0,118783.11,M1528774873,0.0,0.0,0,0,0,0,1,0,0.0008325889999999999,0.002217678037218519,0.002510408101285269,0.0,0.0
CASH_IN,188888.89,C1459052107,51838.0,240726.89,C1955750585,0.0,0.0,0,1,0,0,0,0,0.018888889,0.0009044205689080519,0.005087615022482639,0.0,0.0
DEBIT,425.65,C1835928822,4046.0,3620.35,C701975669,3009282.73,3009708.38,0,0,0,1,0,0,4.2564999999999997e-05,7.05907948185111e-05,7.651387448508565e-05,0.028557393246066466,0.028597808567727943
PAYMENT,4948.73,C101073125,5556.0,607.27,M666816884,0.0,0.0,0,0,0,0,1,0,0.000494873,9.693585170826684e-05,1.2834278608023524e-05,0.0,0.0
TRANSFER,139144.25,C1264043726,7075.0,0.0,C2093369248,49040158.93,49179303.19,0,0,0,0,0,1,0.013914425,0.00012343793211590855,0.0,0.46537970309410176,0.46729454171299883
PAYMENT,2817.93,C1447262958,2300.0,0.0,M1651906987,0.0,0.0,0,0,0,0,1,0,0.00028179299999999996,4.012823234863458e-05,0.0,0.0,0.0
PAYMENT,16323.36,C856838624,157533.0,141209.64,M1183219962,0.0,0.0,0,0,0,0,1,0,0.001632336,0.0027484873159032397,0.002984379043751055,0.0,0.0
PAYMENT,3255.39,C190777038,36845.0,33589.61,M1496771919,0.0,0.0,0,0,0,0,1,0,0.00032553899999999996,0.0006428368351675831,0.000709895784535467,0.0,0.0
PAYMENT,19968.0,C2013932248,3588.0,0.0,M175760499,0.0,0.0,0,0,0,0,1,0,0.0019968,6.260004246386995e-05,0.0,0.0,0.0
PAYMENT,14615.82,C2036595332,19965.0,5349.18,M399588466,0.0,0.0,0,0,0,0,1,0,0.001461582,0.00034833050384369105,0.00011305163509553786,0.0,0.0
PAYMENT,9230.96,C1042585786,2815.0,0.0,M2075900273,0.0,0.0,0,0,0,0,1,0,0.0009230959999999999,4.911346698322015e-05,0.0,0.0,0.0
PAYMENT,10436.44,C493538136,45713.0,35276.56,M54937131,0.0,0.0,0,0,0,0,1,0,0.001043644,0.0007975573414578837,0.0007455484370587355,0.0,0.0
PAYMENT,10095.99,C431882161,148929.0,138833.01,M1072410054,0.0,0.0,0,0,0,0,1,0,0.001009599,0.0025983728328042607,0.002934150427866544,0.0,0.0
PAYMENT,6718.96,C1947238760,52274.0,45555.04,M1171711711,0.0,0.0,0,0,0,0,1,0,0.000671896,0.0009120274859967496,0.0009627778012410559,0.0,0.0
